1058,129,1409,N76,OTRAS AFECCIONES INFLAMATORIAS DE LA VAGINA Y DE LA VULVA
1059,129,1409,N77,ULCERACION E INFLAMACION VULVOVAGINAL EN ENFERMEDADES CLASIFICADAS EN
1060,130,1410,N80,ENDOMETRIOSIS
1061,130,1410,N81,PROLAPSO GENITAL FEMENINO
1062,130,1410,N82,FISTULAS QUE AFECTAN EL TRACTO GENITAL FEMENINO
1063,130,1410,N83,"TRASTORNOS NO INFLAMATORIOS DEL OVARIO, DE LA TROMPA DE FALOPIO Y DEL"
1064,130,1410,N84,POLIPO DEL TRACTO GENITAL FEMENINO
1065,130,1410,N85,"OTROS TRASTORNOS NO INFLAMATORIOS DEL UTERO, EXCEPTO DEL CUELLO"
1066,130,1410,N86,EROSION Y ECTROPION DEL CUELLO DEL UTERO
1067,130,1410,N87,DISPLASIA DEL CUELLO UTERINO
1068,130,1410,N88,OTROS TRASTORNOS NO INFLAMATORIOS DEL CUELLO DEL UTERO
1069,130,1410,N89,OTROS TRASTORNOS NO INFLAMATORIOS DE LA VAGINA
1070,130,1410,N90,OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
1071,130,1410,N91,"MENSTRUACION AUSENTE, ESCASA O RARA"
1072,130,1410,N92,"MENSTRUACION EXCESIVA, FRECUENTE E IRREGULAR"
1073,130,1410,N93,OTRAS HEMORRAGIAS UTERINAS O VAGINALES ANORMALES
1074,130,1410,N94,DOLOR Y OTRAS AFECCIONES RELACIONADAS CON LOS ORGANOS GENITALES FEMENI
1075,130,1410,N95,OTROS TRASTORNOS MENOPAUSICOS Y PERIMENOPAUSICOS
1076,130,1410,N96,ABORTADORA HABITUAL
1077,130,1410,N97,INFERTILIDAD FEMENINA
1078,130,1410,N98,COMPLICACIONES ASOCIADAS CON LA FECUNDACION ARTIFICIAL
1079,131,1411,N99,"TRASTORNOS DEL SISTEMA GENITOURINARIO CONSECUTIVOS A PROCEDIMIENTOS, N"
1080,132,1501,O00,EMBARAZO ECTOPICO
1081,132,1501,O01,MOLA HIDATIFORME
1082,132,1501,O02,OTROS PRODUCTOS ANORMALES DE LA CONCEPCION
1083,132,1501,O03,ABORTO ESPONTANEO
1084,132,1501,O04,ABORTO MEDICO
1085,132,1501,O05,OTRO ABORTO
1086,132,1501,O06,ABORTO NO ESPECIFICADO
1087,132,1501,O07,INTENTO FALLIDO DE ABORTO
1088,132,1501,O08,"COMPLICACIONES CONSECUTIVAS AL ABORTO, AL EMBARAZO ECTOPICO Y AL EMBAR"
1089,133,1502,O10,"HIPERTENSION PREEXISTENTE QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUER"
1090,133,1502,O11,"TRASTORNOS HIPERTENSIVOS PREEXISTENTES, CON PROTEINURIA AGREGADA"
1091,133,1502,O12,EDEMA Y PROTEINURIA GESTACIONALES [INDUCIDOS POR EL EMBARAZO] SIN HIPE
1092,133,1502,O13,HIPERTENSION GESTACIONAL [INDUCIDA POR EL EMBARAZO] SIN PROTEINURIA  S
1093,133,1502,O14,HIPERTENSION GESTACIONAL [INDUCIDA POR EL EMBARAZO] CON PROTEINURIA  S
1094,133,1502,O15,ECLAMPSIA
1095,133,1502,O16,"HIPERTENSION MATERNA, NO ESPECIFICADA"
1096,134,1503,O20,HEMORRAGIA PRECOZ DEL EMBARAZO
1097,134,1503,O21,VOMITOS EXCESIVOS EN EL EMBARAZO
1098,134,1503,O22,COMPLICACIONES VENOSAS EN EL EMBARAZO
1099,134,1503,O23,INFECCION DE LAS VIAS GENITOURINARIAS EN EL EMBARAZO
1100,134,1503,O24,DIABETES MELLITUS EN EL EMBARAZO
1101,134,1503,O25,DESNUTRICION EN EL EMBARAZO
1102,134,1503,O26,ATENCION A LA MADRE POR OTRAS COMPLICACIONES PRINCIPALMENTE RELACIONAD
1103,134,1503,O28,HALLAZGOS ANORMALES EN EL EXAMEN PRENATAL DE LA MADRE
1104,134,1503,O29,COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL EMBARAZO
1105,135,1504,O30,EMBARAZO MULTIPLE
1106,135,1504,O31,COMPLICACIONES ESPECIFICAS DEL EMBARAZO MULTIPLE
1107,135,1504,O32,"ATENCION MATERNA POR PRESENTACION ANORMAL DEL FETO, CONOCIDA O PRESUNT"
1108,135,1504,O33,ATENCION MATERNA POR DESPROPORCION CONOCIDA O PRESUNTA
1109,135,1504,O34,ATENCION MATERNA POR ANORMALIDADES CONOCIDAS O PRESUNTAS DE LOS ORGANO
1110,135,1504,O35,"ATENCION MATERNA POR ANORMALIDAD O LESION FETAL, CONOCIDA O PRESUNTA"
1111,135,1504,O36,ATENCION MATERNA POR OTROS PROBLEMAS FETALES CONOCIDOS O PRESUNTOS
1112,135,1504,O40,POLIHIDRAMNIOS
1113,135,1504,O41,OTROS TRASTORNOS DEL LIQUIDO AMNIOTICO Y DE LAS MEMBRANAS
1114,135,1504,O42,RUPTURA PREMATURA DE LAS MEMBRANAS
1115,135,1504,O43,TRASTORNOS PLACENTARIOS
1116,135,1504,O44,PLACENTA PREVIA
1117,135,1504,O45,DESPRENDIMIENTO PREMATURO DE LA PLACENTA [ABRUPTIO PLACENTAE]
1118,135,1504,O46,"HEMORRAGIA ANTEPARTO, NO CLASIFICADA EN OTRA PARTE"
1119,135,1504,O47,FALSO TRABAJO DE PARTO
1120,135,1504,O48,EMBARAZO PROLONGADO
1121,136,1505,O60,TRABAJO DE PARTO PREMATURO
1122,136,1505,O61,FRACASO DE LA INDUCCION DEL TRABAJO DE PARTO
1123,136,1505,O62,ANORMALIDADES DE LA DINAMICA DEL TRABAJO DE PARTO
1124,136,1505,O63,TRABAJO DE PARTO PROLONGADO
1125,136,1505,O64,TRABAJO DE PARTO OBSTRUIDO DEBIDO A MALA POSICION Y PRESENTACION ANORM
1126,136,1505,O65,TRABAJO DE PARTO OBSTRUIDO DEBIDO A ANORMALIDAD DE LA PELVIS MATERNA
1127,136,1505,O66,OTRAS OBSTRUCCIONES DEL TRABAJO DE PARTO
1128,136,1505,O67,"TRABAJO DE PARTO Y PARTO COMPLICADOS POR HEMORRAGIA INTRAPARTO, NO CLA"
1129,136,1505,O68,TRABAJO DE PARTO Y PARTO COMPLICADOS POR SUFRIMIENTO FETAL
1130,136,1505,O69,TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICA
1131,136,1505,O70,DESGARRO PERINEAL DURANTE EL PARTO
1132,136,1505,O71,OTRO TRAUMA OBSTETRICO
1133,136,1505,O72,HEMORRAGIA POSTPARTO
1134,136,1505,O73,"RETENCION DE LA PLACENTA O DE LAS MEMBRANAS, SIN HEMORRAGIA"
1135,136,1505,O74,COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PART
1136,136,1505,O75,"OTRAS COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO, NO CLASIFICADAS"
1137,137,1506,O80,PARTO UNICO ESPONTANEO
1138,137,1506,O81,PARTO UNICO CON FORCEPS Y VENTOSA EXTRACTORA
1139,137,1506,O82,PARTO UNICO POR CESAREA
1140,137,1506,O83,OTROS PARTOS UNICOS ASISTIDOS
1141,137,1506,O84,PARTO MULTIPLE
1142,138,1507,O85,SEPSIS PUERPERAL
1143,138,1507,O86,OTRAS INFECCIONES PUERPERALES
1144,138,1507,O87,COMPLICACIONES VENOSAS EN EL PUERPERIO
1145,138,1507,O88,EMBOLIA OBSTETRICA
1146,138,1507,O89,COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO
1147,138,1507,O90,"COMPLICACIONES DEL PUERPERIO, NO CLASIFICADAS EN OTRA PARTE"
1148,138,1507,O91,INFECCIONES DE LA MAMA ASOCIADAS CON EL PARTO
1149,138,1507,O92,OTROS TRASTORNOS DE LA MAMA Y DE LA LACTANCIA ASOCIADOS CON EL PARTO
1150,139,1508,O94,"SECUELAS DE COMPLICACIONES DEL EMBARAZO, DEL PARTO Y DEL PUERPERIO"
1151,139,1508,O95,MUERTE OBSTETRICA DE CAUSA NO ESPECIFICADA
1152,139,1508,O96,MUERTE MATERNA DEBIDA A CUALQUIER CAUSA OBSTETRICA QUE OCURRE DESPUES
1153,139,1508,O97,MUERTE POR SECUELAS DE CAUSAS OBSTETRICAS
1154,139,1508,O98,ENFERMEDADES MATERNAS INFECCIOSAS Y PARASITARIAS CLASIFICABLES EN OTRA
1155,139,1508,O99,"OTRAS ENFERMEDADES MATERNAS CLASIFICABLES EN OTRA PARTE, PERO QUE COMP"
1156,140,1601,P00,FETO Y RECIEN NACIDO AFECTADOS POR CONDICIONES DE LA MADRE NO NECESARI
1157,140,1601,P01,FETO Y RECIEN NACIDO AFECTADOS POR COMPLICACIONES MATERNAS DEL EMBARAZ
1158,140,1601,P02,"FETO Y RECIEN NACIDO AFECTADOS POR COMPLICACIONES DE LA PLACENTA, DEL"
1159,140,1601,P03,FETO Y RECIEN NACIDO AFECTADOS POR OTRAS COMPLICACIONES DEL TRABAJO DE
1160,140,1601,P04,FETO Y RECIEN NACIDO AFECTADOS POR INFLUENCIAS NOCIVAS TRANSMITIDAS A
1161,141,1602,P05,RETARDO DEL CRECIMIENTO FETAL Y DESNUTRICION FETAL
1162,141,1602,P07,TRASTORNOS RELACIONADOS CON DURACION CORTA DE LA GESTACION Y CON BAJO
1163,141,1602,P08,TRASTORNOS RELACIONADOS CON EL EMBARAZO PROLONGADO Y CON SOBREPESO AL
1164,142,1603,P10,HEMORRAGIA Y LACERACION INTRACRANEAL DEBIDAS A TRAUMATISMO DEL NACIMIE
1165,142,1603,P11,OTROS TRAUMATISMOS DEL NACIMIENTO EN EL SISTEMA NERVIOSO CENTRAL
1166,142,1603,P12,TRAUMATISMO DEL NACIMIENTO EN EL CUERO CABELLUDO
1167,142,1603,P13,TRAUMATISMO DEL ESQUELETO DURANTE EL NACIMIENTO
1168,142,1603,P14,TRAUMATISMO DEL SISTEMA NERVIOSO PERIFERICO DURANTE EL NACIMIENTO
1169,142,1603,P15,OTROS TRAUMATISMOS DEL NACIMIENTO
1170,143,1604,P20,HIPOXIA INTRAUTERINA
1171,143,1604,P21,ASFIXIA DEL NACIMIENTO
1172,143,1604,P22,DIFICULTAD RESPIRATORIA DEL RECIEN NACIDO
1173,143,1604,P23,NEUMONIA CONGENITA
1174,143,1604,P24,SINDROMES DE ASPIRACION NEONATAL
1175,143,1604,P25,"ENFISEMA INTERSTICIAL Y AFECCIONES RELACIONADAS, ORIGINADAS EN EL PERI"
1176,143,1604,P26,HEMORRAGIA PULMONAR ORIGINADA EN EL PERIODO PERINATAL
1177,143,1604,P27,ENFERMEDAD RESPIRATORIA CRONICA ORIGINADA EN EL PERIODO PERINATAL
1178,143,1604,P28,"OTROS PROBLEMAS RESPIRATORIOS DEL RECIEN NACIDO, ORIGINADOS EN EL PERI"
1179,143,1604,P29,TRASTORNOS CARDIOVASCULARES ORIGINADOS EN EL PERIODO PERINATAL
1180,144,1605,P35,ENFERMEDADES VIRALES CONGENITAS
1181,144,1605,P36,SEPSIS BACTERIANA DEL RECIEN NACIDO
1182,144,1605,P37,OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CONGENITAS
1183,144,1605,P38,ONFALITIS DEL RECIEN NACIDO CON O SIN HEMORRAGIA LEVE
1184,144,1605,P39,OTRAS INFECCIONES ESPECIFICAS DEL PERIODO PERINATAL
1185,145,1606,P50,PERDIDA DE SANGRE FETAL
1186,145,1606,P51,HEMORRAGIA UMBILICAL DEL RECIEN NACIDO
1187,145,1606,P52,HEMORRAGIA INTRACRANEAL NO TRAUMATICA DEL FETO Y DEL RECIEN NACIDO
1188,145,1606,P53,ENFERMEDAD HEMORRAGICA DEL FETO Y DEL RECIEN NACIDO
1189,145,1606,P54,OTRAS HEMORRAGIAS NEONATALES
1190,145,1606,P55,ENFERMEDAD HEMOLITICA DEL FETO Y DEL RECIEN NACIDO
1191,145,1606,P56,HIDROPESIA FETAL DEBIDA A ENFERMEDAD HEMOLITICA
1192,145,1606,P57,KERNICTERUS
1193,145,1606,P58,ICTERICIA NEONATAL DEBIDA A OTRAS HEMOLISIS EXCESIVAS
1194,145,1606,P59,ICTERICIA NEONATAL POR OTRAS CAUSAS Y POR LAS NO ESPECIFICADAS
1195,145,1606,P60,COAGULACION INTRAVASCULAR DISEMINADA EN EL FETO Y EL RECIEN NACIDO
1196,145,1606,P61,OTROS TRASTORNOS HEMATOLOGICOS PERINATALES
1197,146,1607,P70,TRASTORNOS TRANSITORIOS DEL METABOLISMO DE LOS CARBOHIDRATOS ESPECIFIC
1198,146,1607,P71,TRASTORNOS NEONATALES TRANSITORIOS DEL METABOLISMO DEL CALCIO Y DEL MA
1199,146,1607,P72,OTROS TRASTORNOS ENDOCRINOS NEONATALES TRANSITORIOS
1200,146,1607,P74,OTRAS ALTERACIONES METABOLICAS Y ELECTROLITICAS NEONATALES TRANSITORIA
1201,147,1608,P75,ILEO MECONIAL EN LA FIBROSIS QUISTICA (E84.1+)
1202,147,1608,P76,OTRAS OBSTRUCCIONES INTESTINALES DEL RECIEN NACIDO
1203,147,1608,P77,ENTEROCOLITIS NECROTIZANTE DEL FETO Y DEL RECIEN NACIDO
1204,147,1608,P78,OTROS TRASTORNOS PERINATALES DEL SISTEMA DIGESTIVO
1205,148,1609,P80,HIPOTERMIA DEL RECIEN NACIDO
1206,148,1609,P81,OTRAS ALTERACIONES DE LA REGULACION DE LA TEMPERATURA EN EL RECIEN NAC
1207,148,1609,P83,OTRAS AFECCIONES DE LA PIEL ESPECIFICAS DEL FETO Y DEL RECIEN NACIDO
1208,149,1610,P90,CONVULSIONES DEL RECIEN NACIDO
1209,149,1610,P91,OTRAS ALTERACIONES CEREBRALES DEL RECIEN NACIDO
1210,149,1610,P92,PROBLEMAS DE LA INGESTION DE ALIMENTOS DEL RECIEN NACIDO
1211,149,1610,P93,REACCIONES E INTOXICACIONES DEBIDAS A DROGAS ADMINISTRADAS AL FETO Y A
1212,149,1610,P94,TRASTORNOS DEL TONO MUSCULAR EN EL RECIEN NACIDO
1213,149,1610,P95,MUERTE FETAL DE CAUSA NO ESPECIFICADA
1214,149,1610,P96,OTRAS AFECCIONES ORIGINADAS EN EL PERIODO PERINATAL
1215,150,1701,Q00,ANENCEFALIA Y MALFORMACIONES CONGENITAS SIMILARES
1216,150,1701,Q01,ENCEFALOCELE
1217,150,1701,Q02,MICROCEFALIA
1218,150,1701,Q03,HIDROCEFALO CONGENITO
1219,150,1701,Q04,OTRAS MALFORMACIONES CONGENITAS DEL ENCEFALO
1220,150,1701,Q05,ESPINA BIFIDA
1221,150,1701,Q06,OTRAS MALFORMACIONES CONGENITAS DE LA MEDULA ESPINAL
1222,150,1701,Q07,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA NERVIOSO
1223,151,1702,Q10,"MALFORMACIONES CONGENITAS DE LOS PARPADOS, DEL APARATO LAGRIMAL Y DE L"
1224,151,1702,Q11,"ANOFTALMIA, MICROFTALMIA Y MACROFTALMIA"
1225,151,1702,Q12,MALFORMACIONES CONGENITAS DEL CRISTALINO
1226,151,1702,Q13,MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO
1227,151,1702,Q14,MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
1228,151,1702,Q15,OTRAS MALFORMACIONES CONGENITAS DEL OJO
1229,151,1702,Q16,MALFORMACIONES CONGENITAS DEL OIDO QUE CAUSAN ALTERACION DE LA AUDICIO
1230,151,1702,Q17,OTRAS MALFORMACIONES CONGENITAS DEL OIDO
1231,151,1702,Q18,OTRAS MALFORMACIONES CONGENITAS DE LA CARA Y DEL CUELLO
1232,152,1703,Q20,MALFORMACIONES CONGENITAS DE LAS CAMARAS CARDIACAS Y SUS CONEXIONES
1233,152,1703,Q21,MALFORMACIONES CONGENITAS DE LOS TABIQUES CARDIACOS
1234,152,1703,Q22,MALFORMACIONES CONGENITAS DE LAS VALVULAS PULMONAR Y TRICUSPIDE
1235,152,1703,Q23,MALFORMACIONES CONGENITAS DE LAS VALVULAS AORTICA Y MITRAL
1236,152,1703,Q24,OTRAS MALFORMACIONES CONGENITAS DEL CORAZON
1237,152,1703,Q25,MALFORMACIONES CONGENITAS DE LAS GRANDES ARTERIAS
1238,152,1703,Q26,MALFORMACIONES CONGENITAS DE LAS GRANDES VENAS
1239,152,1703,Q27,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA VASCULAR PERIFERICO
1240,152,1703,Q28,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA CIRCULATORIO
1241,153,1704,Q30,MALFORMACIONES CONGENITAS DE LA NARIZ
1242,153,1704,Q31,MALFORMACIONES CONGENITAS DE LA LARINGE
1243,153,1704,Q32,MALFORMACIONES CONGENITAS DE LA TRAQUEA Y DE LOS BRONQUIOS
1244,153,1704,Q33,MALFORMACIONES CONGENITAS DEL PULMON
1245,153,1704,Q34,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO
1246,154,1705,Q35,FISURA DEL PALADAR
1247,154,1705,Q36,LABIO LEPORINO
1248,154,1705,Q37,FISURA DEL PALADAR CON LABIO LEPORINO
1249,155,1706,Q38,"OTRAS MALFORMACIONES CONGENITAS DE LA LENGUA, DE LA BOCA Y DE LA FARIN"
1250,155,1706,Q39,MALFORMACIONES CONGENITAS DEL ESOFAGO
1251,155,1706,Q40,OTRAS MALFORMACIONES CONGENITAS DE LA PARTE SUPERIOR DEL TUBO DIGESTIV
1252,155,1706,Q41,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO DELGADO"
1253,155,1706,Q42,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO GRUESO"
1254,155,1706,Q43,OTRAS MALFORMACIONES CONGENITAS DEL INTESTINO
1255,155,1706,Q44,"MALFORMACIONES CONGENITAS DE LA VESICULA BILIAR, DE LOS CONDUCTOS BILI"
1256,155,1706,Q45,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA DIGESTIVO
1257,156,1707,Q50,"MALFORMACIONES CONGENITAS DE LOS OVARIOS, DE LAS TROMPAS DE FALOPIO Y"
1258,156,1707,Q51,MALFORMACIONES CONGENITAS DEL UTERO Y DEL CUELLO UTERINO
1259,156,1707,Q52,OTRAS MALFORMACIONES CONGENITAS DE LOS ORGANOS GENITALES FEMENINOS
1260,156,1707,Q53,TESTICULO NO DESCENDIDO
1261,156,1707,Q54,HIPOSPADIAS
1262,156,1707,Q55,OTRAS MALFORMACIONES CONGENITAS DE LOS ORGANOS GENITALES MASCULINOS
1263,156,1707,Q56,SEXO INDETERMINADO Y SEUDOHERMAFRODITISMO
1264,157,1708,Q60,AGENESIA RENAL Y OTRAS MALFORMACIONES HIPOPLASICAS DEL RI?ON
1265,157,1708,Q61,ENFERMEDAD QUISTICA DEL RI?ON
1266,157,1708,Q62,DEFECTOS OBSTRUCTIVOS CONGENITOS DE LA PELVIS RENAL Y MALFORMACIONES
1267,157,1708,Q63,OTRAS MALFORMACIONES CONGENITAS DEL RI?ON
1268,157,1708,Q64,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA URINARIO
1269,158,1709,Q65,DEFORMIDADES CONGENITAS DE LA CADERA
1270,158,1709,Q66,DEFORMIDADES CONGENITAS DE LOS PIES
1271,158,1709,Q67,"DEFORMIDADES OSTEOMUSCULARES CONGENITAS DE LA CABEZA, DE LA CARA, DE L"
1272,158,1709,Q68,OTRAS DEFORMIDADES OSTEOMUSCULARES CONGENITAS
1273,158,1709,Q69,POLIDACTILIA
1274,158,1709,Q70,SINDACTILIA
1275,158,1709,Q71,DEFECTOS POR REDUCCION DEL MIEMBRO SUPERIOR
1276,158,1709,Q72,DEFECTOS POR REDUCCION DEL MIEMBRO INFERIOR
1277,158,1709,Q73,DEFECTOS POR REDUCCION DE MIEMBRO NO ESPECIFICADO
1278,158,1709,Q74,OTRAS ANOMALIAS CONGENITAS DEL (DE LOS) MIEMBRO(S)
1279,158,1709,Q75,OTRAS MALFORMACIONES CONGENITAS DE LOS HUESOS DEL CRANEO Y DE LA CARA
1280,158,1709,Q76,MALFORMACIONES CONGENITAS DE LA COLUMNA VERTEBRAL Y TORAX OSEO
1281,158,1709,Q77,OSTEOCONDRODISPLASIA CON DEFECTO DEL CRECIMIENTO DE LOS HUESOS LARGOS
1282,158,1709,Q78,OTRAS OSTEOCONDRODISPLASIAS
1283,158,1709,Q79,"MALFORMACIONES CONGENITAS DEL SISTEMA OSTEOMUSCULAR, NO CLASIFICADAS E"
1284,159,1710,Q80,ICTIOSIS CONGENITA
1285,159,1710,Q81,EPIDERMOLISIS BULLOSA
1286,159,1710,Q82,OTRAS MALFORMACIONES CONGENITAS DE LA PIEL
1287,159,1710,Q83,MALFORMACIONES CONGENITAS DE LA MAMA
1288,159,1710,Q84,OTRAS MALFORMACIONES CONGENITAS DE LAS FANERAS
1289,159,1710,Q85,"FACOMATOSIS, NO CLASIFICADA EN OTRA PARTE"
1290,159,1710,Q86,SINDROMES DE MALFORMACIONES CONGENITAS DEBIDOS A CAUSAS EXOGENAS CONOC
1291,159,1710,Q87,OTROS SINDROMES DE MALFORMACIONES CONGENITAS ESPECIFICADOS QUE AFECTAN
1292,159,1710,Q89,"OTRAS MALFORMACIONES CONGENITAS, NO CLASIFICADAS EN OTRA PARTE"
1293,160,1711,Q90,SINDROME DE DOWN
1294,160,1711,Q91,SINDROME DE EDWARDS Y SINDROME DE PATAU
1295,160,1711,Q92,"OTRAS TRISOMIAS Y TRISOMIAS PARCIALES DE LOS AUTOSOMAS, NO CLASIFICADA"
1296,160,1711,Q93,"MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PAR"
1297,160,1711,Q95,"REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICAD"
1298,160,1711,Q96,SINDROME DE TURNER
1299,160,1711,Q97,"OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO FEMENINO, NO"
1300,160,1711,Q98,"OTRAS ANOMALIAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, NO"
1301,160,1711,Q99,"OTRAS ANOMALIAS CROMOSOMICAS, NO CLASIFICADAS EN OTRA PARTE"
1302,161,1801,R00,ANORMALIDADES DEL LATIDO CARDIACO
1303,161,1801,R01,SOPLOS Y OTROS SONIDOS CARDIACOS
1304,161,1801,R02,"GANGRENA, NO CLASIFICADA EN OTRA PARTE"
1305,161,1801,R03,"LECTURA DE PRESION SANGUINEA ANORMAL, SIN DIAGNOSTICO"
1306,161,1801,R04,HEMORRAGIAS DE LAS VIAS RESPIRATORIAS
1307,161,1801,R05,TOS
1308,161,1801,R06,ANORMALIDADES DE LA RESPIRACION
1309,161,1801,R07,DOLOR DE GARGANTA Y EN EL PECHO
1310,161,1801,R09,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LOS SISTEMAS CIRCULATORIO Y RES
1311,162,1802,R10,DOLOR ABDOMINAL Y PELVICO
1312,162,1802,R11,NAUSEA Y VOMITO
1313,162,1802,R12,ACIDEZ
1314,162,1802,R13,DISFAGIA
1315,162,1802,R14,FLATULENCIA Y AFECCIONES AFINES
1316,162,1802,R15,INCONTINENCIA FECAL
1317,162,1802,R16,"HEPATOMEGALIA Y ESPLENOMEGALIA, NO CLASIFICADAS EN OTRA PARTE"
1318,162,1802,R17,ICTERICIA NO ESPECIFICADA
1319,162,1802,R18,ASCITIS
1320,162,1802,R19,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN EL SISTEMA DIGESTIVO Y EL ABDOM
1321,163,1803,R20,ALTERACIONES DE LA SENSIBILIDAD CUTANEA
1322,163,1803,R21,SALPULLIDO Y OTRAS ERUPCIONES CUTANEAS NO ESPECIFICADAS
1323,163,1803,R22,"TUMEFACCION, MASA O PROMINENCIA DE LA PIEL Y DEL TEJIDO SUBCUTANEO LOC"
1324,163,1803,R23,OTROS CAMBIOS EN LA PIEL
1325,164,1804,R25,MOVIMIENTOS INVOLUNTARIOS ANORMALES
1326,164,1804,R26,ANORMALIDADES DE LA MARCHA Y DE LA MOVILIDAD
1327,164,1804,R27,OTRAS FALLAS DE COORDINACION
1328,164,1804,R29,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LOS SISTEMAS NERVIOSO Y  OSTEOM
1329,165,1805,R30,DOLOR ASOCIADO CON LA MICCION
1330,165,1805,R31,"HEMATURIA, NO ESPECIFICADA"
1331,165,1805,R32,"INCONTINENCIA URINARIA, NO ESPECIFICADA"
1332,165,1805,R33,RETENCION DE ORINA
1333,165,1805,R34,ANURIA Y OLIGURIA
1334,165,1805,R35,POLIURIA
1335,165,1805,R36,DESCARGA URETRAL
1336,165,1805,R39,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN EL SISTEMA URINARIO
1337,166,1806,R40,"SOMNOLENCIA, ESTUPOR Y COMA"
1338,166,1806,R41,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LA FUNCION COGNOSCITIVA Y LA  C
1339,166,1806,R42,MAREO Y DESVANECIMIENTO
1340,166,1806,R43,TRASTORNOS DEL OLFATO Y DEL GUSTO
1341,166,1806,R44,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LAS SENSACIONES Y PERCEPCIONES
1342,166,1806,R45,SINTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL
1343,166,1806,R46,SINTOMAS Y SIGNOS QUE INVOLUCRAN LA APARIENCIA Y EL COMPORTAMIENTO
1344,167,1807,R47,"ALTERACIONES DEL HABLA, NO CLASIFICADAS EN OTRA PARTE"
1345,167,1807,R48,"DISLEXIA Y OTRAS DISFUNCIONES SIMBOLICAS, NO CLASIFICADAS EN OTRA PART"
1346,167,1807,R49,ALTERACIONES DE LA VOZ
1347,168,1808,R50,FIEBRE DE ORIGEN DESCONOCIDO
1348,168,1808,R51,CEFALEA
1349,168,1808,R52,"DOLOR, NO CLASIFICADO EN OTRA PARTE"
1350,168,1808,R53,MALESTAR Y FATIGA
1351,168,1808,R54,SENILIDAD
1352,168,1808,R55,SINCOPE Y COLAPSO
1353,168,1808,R56,"CONVULSIONES, NO CLASIFICADAS EN OTRA PARTE"
1354,168,1808,R57,"CHOQUE, NO CLASIFICADO EN OTRA PARTE"
1355,168,1808,R58,"HEMORRAGIA, NO CLASIFICADA EN OTRA PARTE"
1356,168,1808,R59,ADENOMEGALIA
1357,168,1808,R60,"EDEMA, NO CLASIFICADO EN OTRA PARTE"
1358,168,1808,R61,HIPERHIDROSIS
1359,168,1808,R62,FALTA DEL DESARROLLO FISIOLOGICO NORMAL ESPERADO
1360,168,1808,R63,SINTOMAS Y SIGNOS CONCERNIENTES A LA ALIMENTACION Y A LA INGESTION DE
1361,168,1808,R64,CAQUEXIA
1362,168,1808,R65,SINDROME DE RESPUESTA INFLAMATORIA SISTEMICA
1363,168,1808,R68,OTROS SINTOMAS Y SIGNOS GENERALES
1364,168,1808,R69,CAUSAS DE MORBILIDAD DESCONOCIDAS Y NO ESPECIFICADAS
1365,169,1809,R70,VELOCIDAD DE ERITROSEDIMENTACION ELEVADA Y OTRAS ANORMALIDADES DE LA V
1366,169,1809,R71,ANORMALIDAD DE LOS ERITROCITOS
1367,169,1809,R72,"ANORMALIDADES DE LOS LEUCOCITOS, NO CLASIFICADAS EN OTRA PARTE"
1368,169,1809,R73,NIVEL ELEVADO DE GLUCOSA EN SANGRE
1369,169,1809,R74,NIVEL ANORMAL DE ENZIMAS EN SUERO
