11022,X20,3,X203,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Areas de deporte y Atletismo"
11023,X20,4,X204,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Calles y Carreteras"
11024,X20,5,X205,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Comercio y Area de Servicios"
11025,X20,6,X206,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Area Industrial y de la Cons"
11026,X20,7,X207,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Granja"
11027,X20,8,X208,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Otro Lugar Especificado"
11028,X20,9,X209,"Contacto Traumatico con Serpientes y Lagartos Venenosos, en Lugar no Especificado"
11029,X20,91,X2091,Contacto Traumatico con Serpientes y Lagartos Venenosos en Persona Mordida por Bothroops
11030,X20,92,X2092,Contacto Traumatico con Serpientes y Lagartos Venenosos en  Persona Mordida por Lachesis
11031,X20,93,X2093,Contacto Traumatico con Serpientes y Lagartos Venenosos en Persona Mordida por Crotalus
11032,X20,94,X2094,Contacto Traumatico con Serpientes y Lagartos Venenosos en Persona Mordida por otras Esp
11033,X21,0,X210,"Contacto Traumatico con Aranas Venenosas, en Vivienda"
11034,X21,1,X211,"Contacto Traumatico con Aranas Venenosas, en Institucion Residencial"
11035,X21,2,X212,"Contacto Traumatico con Aranas Venenosas, en Escuelas, otras Instituciones y Areas Admin"
11036,X21,3,X213,"Contacto Traumatico con Aranas Venenosas, en Areas de deporte y Atletismo"
11037,X21,4,X214,"Contacto Traumatico con Aranas Venenosas, en Calles y Carreteras"
11038,X21,5,X215,"Contacto Traumatico con Aranas Venenosas, en Comercio y Area de Servicios"
11039,X21,6,X216,"Contacto Traumatico con Aranas Venenosas, en Area Industrial y de la Construccion"
11040,X21,7,X217,"Contacto Traumatico con Aranas Venenosas, en Granja"
11041,X21,8,X218,"Contacto Traumatico con Aranas Venenosas, en Otro Lugar Especificado"
11042,X21,9,X219,"Contacto Traumatico con Aranas Venenosas, en Lugar no Especificado"
11043,X21,91,X2191,Contacto Traumatico con Aranas Venenosas en Persona Mordida por Loxosceles (Arana Casera
11044,X21,92,X2192,Contacto Traumatico con Aranas Venenosas en Persona Mordida por Lacrodectus (Arana Silve
11045,X21,93,X2193,Contacto Traumatico con Aranas Venenosas en Persona Mordida por otros Aracnidos o no def
11046,X22,0,X220,"Contacto Traumatico con Escorpion, en Vivienda"
11047,X22,1,X221,"Contacto Traumatico con Escorpion, en Institucion Residencial"
11048,X22,2,X222,"Contacto Traumatico con Escorpion, en Escuelas, otras Instituciones y Areas Administrati"
11049,X22,3,X223,"Contacto Traumatico con Escorpion, en Areas de deporte y Atletismo"
11050,X22,4,X224,"Contacto Traumatico con Escorpion, en Calles y Carreteras"
11051,X22,5,X225,"Contacto Traumatico con Escorpion, en Comercio y Area de Servicios"
11052,X22,6,X226,"Contacto Traumatico con Escorpion, en Area Industrial y de la Construccion"
11053,X22,7,X227,"Contacto Traumatico con Escorpion, en Granja"
11054,X22,8,X228,"Contacto Traumatico con Escorpion, en Otro Lugar Especificado"
11055,X22,9,X229,"Contacto Traumatico con Escorpion, en Lugar no Especificado"
11056,X23,0,X230,"Contacto Traumatico con Avispones, Avispas y Abejas, en Vivienda"
11057,X23,1,X231,"Contacto Traumatico con Avispones, Avispas y Abejas, en Institucion Residencial"
11058,X23,2,X232,"Contacto Traumatico con Avispones, Avispas y Abejas, en Escuelas, otras Instituciones y"
11059,X23,3,X233,"Contacto Traumatico con Avispones, Avispas y Abejas, en Areas de deporte y Atletismo"
11060,X23,4,X234,"Contacto Traumatico con Avispones, Avispas y Abejas, en Calles y Carreteras"
11061,X23,5,X235,"Contacto Traumatico con Avispones, Avispas y Abejas, en Comercio y Area de Servicios"
11062,X23,6,X236,"Contacto Traumatico con Avispones, Avispas y Abejas, en Area Industrial y de la Construc"
11063,X23,7,X237,"Contacto Traumatico con Avispones, Avispas y Abejas, en Granja"
11064,X23,8,X238,"Contacto Traumatico con Avispones, Avispas y Abejas, en Otro Lugar Especificado"
11065,X23,9,X239,"Contacto Traumatico con Avispones, Avispas y Abejas, en Lugar no Especificado"
11066,X24,0,X240,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Vivienda"
11067,X24,1,X241,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Institucion R"
11068,X24,2,X242,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Escuelas, Otr"
11069,X24,3,X243,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Areas de depo"
11070,X24,4,X244,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Calles y Carr"
11071,X24,5,X245,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Comercio y Ar"
11072,X24,6,X246,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Area Industri"
11073,X24,7,X247,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Granja"
11074,X24,8,X248,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Otro Lugar Es"
11075,X24,9,X249,"Contacto Traumatico con Centipodos y Miriapodos Venenosos (Tropicales), en Lugar no Espe"
11076,X25,0,X250,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Vivienda"
11077,X25,1,X251,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Institucion Residen"
11078,X25,2,X252,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Escuelas, otras Ins"
11079,X25,3,X253,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Areas de deporte y"
11080,X25,4,X254,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Calles y Carreteras"
11081,X25,5,X255,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Comercio y Area de"
11082,X25,6,X256,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Area Industrial y d"
11083,X25,7,X257,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Granja"
11084,X25,8,X258,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Otro Lugar Especifi"
11085,X25,9,X259,"Contacto Traumatico con otros Artropodos Venenosos Especificados, en Lugar no Especifica"
11086,X26,0,X260,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Vivienda"
11087,X26,1,X261,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Institucion Residencial"
11088,X26,2,X262,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Escuelas, otras Institu"
11089,X26,3,X263,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Areas de deporte y Atle"
11090,X26,4,X264,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Calles y Carreteras"
11091,X26,5,X265,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Comercio y Area de Serv"
11092,X26,6,X266,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Area Industrial y de la"
11093,X26,7,X267,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Granja"
11094,X26,8,X268,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Otro Lugar Especificado"
11095,X26,9,X269,"Contacto Traumatico con Animales y Plantas Marinas Venenosos, en Lugar no Especificado"
11096,X27,0,X270,"Contacto Traumatico con otros Animales Venenosos Especificados, en Vivienda"
11097,X27,1,X271,"Contacto Traumatico con otros Animales Venenosos Especificados, en Institucion Residenci"
11098,X27,2,X272,"Contacto Traumatico con otros Animales Venenosos Especificados, en Escuelas, otras Insti"
11099,X27,3,X273,"Contacto Traumatico con otros Animales Venenosos Especificados, en Areas de deporte y At"
11100,X27,4,X274,"Contacto Traumatico con otros Animales Venenosos Especificados, en Calles y Carreteras"
11101,X27,5,X275,"Contacto Traumatico con otros Animales Venenosos Especificados, en Comercio y Area de Se"
11102,X27,6,X276,"Contacto Traumatico con otros Animales Venenosos Especificados, en Area Industrial y de"
11103,X27,7,X277,"Contacto Traumatico con otros Animales Venenosos Especificados, en Granja"
11104,X27,8,X278,"Contacto Traumatico con otros Animales Venenosos Especificados, en Otro Lugar Especifica"
11105,X27,9,X279,"Contacto Traumatico con otros Animales Venenosos Especificados, en Lugar no Especificado"
11106,X28,0,X280,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Vivienda"
11107,X28,1,X281,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Institucion Residencia"
11108,X28,2,X282,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Escuelas, otras Instit"
11109,X28,3,X283,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Areas de deporte y Atl"
11110,X28,4,X284,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Calles y Carreteras"
11111,X28,5,X285,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Comercio y Area de Ser"
11112,X28,6,X286,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Area Industrial y de L"
11113,X28,7,X287,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Granja"
11114,X28,8,X288,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Otro Lugar Especificad"
11115,X28,9,X289,"Contacto Traumatico con otras Plantas Venenosas Especificadas, en Lugar no Especificado"
11116,X29,0,X290,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Vivienda"
11117,X29,1,X291,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Institucion Re"
11118,X29,2,X292,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Escuelas, Otra"
11119,X29,3,X293,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Areas de depor"
11120,X29,4,X294,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Calles y Carre"
11121,X29,5,X295,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Comercio y Are"
11122,X29,6,X296,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Area Industria"
11123,X29,7,X297,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Granja"
11124,X29,8,X298,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Otro Lugar Esp"
11125,X29,9,X299,"Contacto Traumatico con Animales y Plantas Venenosos no Especificados, en Lugar no Espec"
11126,X30,0,X300,"Exposicion al Calor Natural Excesivo, en Vivienda"
11127,X30,1,X301,"Exposicion al Calor Natural Excesivo, en Institucion Residencial"
11128,X30,2,X302,"Exposicion al Calor Natural Excesivo, en Escuelas, otras Instituciones y Areas Administr"
11129,X30,3,X303,"Exposicion al Calor Natural Excesivo, en Areas de deporte y Atletismo"
11130,X30,4,X304,"Exposicion al Calor Natural Excesivo, en Calles y Carreteras"
11131,X30,5,X305,"Exposicion al Calor Natural Excesivo, en Comercio y Area de Servicios"
11132,X30,6,X306,"Exposicion al Calor Natural Excesivo, en Area Industrial y de la Construccion"
11133,X30,7,X307,"Exposicion al Calor Natural Excesivo, en Granja"
11134,X30,8,X308,"Exposicion al Calor Natural Excesivo, en Otro Lugar Especificado"
11135,X30,9,X309,"Exposicion al Calor Natural Excesivo, en Lugar no Especificado"
11136,X31,0,X310,"Exposicion al Frio Natural Excesivo, en Vivienda"
11137,X31,1,X311,"Exposicion al Frio Natural Excesivo, en Institucion Residencial"
11138,X31,2,X312,"Exposicion al Frio Natural Excesivo, en Escuelas, otras Instituciones y Areas Administra"
11139,X31,3,X313,"Exposicion al Frio Natural Excesivo, en Areas de deporte y Atletismo"
11140,X31,4,X314,"Exposicion al Frio Natural Excesivo, en Calles y Carreteras"
11141,X31,5,X315,"Exposicion al Frio Natural Excesivo, en Comercio y Area de Servicios"
11142,X31,6,X316,"Exposicion al Frio Natural Excesivo, en Area Industrial y de la Construccion"
11143,X31,7,X317,"Exposicion al Frio Natural Excesivo, en Granja"
11144,X31,8,X318,"Exposicion al Frio Natural Excesivo, en Otro Lugar Especificado"
11145,X31,9,X319,"Exposicion al Frio Natural Excesivo, en Lugar no Especificado"
11146,X32,0,X320,"Exposicion a Rayos Solares, en Vivienda"
11147,X32,1,X321,"Exposicion a Rayos Solares, en Institucion Residencial"
11148,X32,2,X322,"Exposicion a Rayos Solares, en Escuelas, otras Instituciones y Areas Administrativas Pub"
11149,X32,3,X323,"Exposicion a Rayos Solares, en Areas de deporte y Atletismo"
11150,X32,4,X324,"Exposicion a Rayos Solares, en Calles y Carreteras"
11151,X32,5,X325,"Exposicion a Rayos Solares, en Comercio y Area de Servicios"
11152,X32,6,X326,"Exposicion a Rayos Solares, en Area Industrial y de la Construccion"
11153,X32,7,X327,"Exposicion a Rayos Solares, en Granja"
11154,X32,8,X328,"Exposicion a Rayos Solares, en Otro Lugar Especificado"
11155,X32,9,X329,"Exposicion a Rayos Solares, en Lugar no Especificado"
11156,X33,0,X330,"Victima de Rayo, en Vivienda"
11157,X33,1,X331,"Victima de Rayo, en Institucion Residencial"
11158,X33,2,X332,"Victima de Rayo, en Escuelas, otras Instituciones y Areas Administrativas Publicas"
11159,X33,3,X333,"Victima de Rayo, en Areas de deporte y Atletismo"
11160,X33,4,X334,"Victima de Rayo, en Calles y Carreteras"
11161,X33,5,X335,"Victima de Rayo, en Comercio y Area de Servicios"
11162,X33,6,X336,"Victima de Rayo, en Area Industrial y de la Construccion"
11163,X33,7,X337,"Victima de Rayo, en Granja"
11164,X33,8,X338,"Victima de Rayo, en Otro Lugar Especificado"
11165,X33,9,X339,"Victima de Rayo, en Lugar no Especificado"
11166,X34,0,X340,Víctima de movimientos cataclísmicos de tierra causados por terremoto
11167,X34,1,X341,Víctima de tsunami
11168,X34,2,X342,"Victima de Terremoto, en Escuelas, otras Instituciones y Areas Administrativas Publicas"
11169,X34,3,X343,"Victima de Terremoto, en Areas de deporte y Atletismo"
11170,X34,4,X344,"Victima de Terremoto, en Calles y Carreteras"
11171,X34,5,X345,"Victima de Terremoto, en Comercio y Area de Servicios"
11172,X34,6,X346,"Victima de Terremoto, en Area Industrial y de la Construccion"
11173,X34,7,X347,"Victima de Terremoto, en Granja"
11174,X34,8,X348,Víctima de otros efectos especificados de terremoto
11175,X34,9,X349,Víctima de efectos no especificados de terremoto
11176,X35,0,X350,"Victima de Erupcion Volcanica, en Vivienda"
11177,X35,1,X351,"Victima de Erupcion Volcanica, en Institucion Residencial"
11178,X35,2,X352,"Victima de Erupcion Volcanica, en Escuelas, otras Instituciones y Areas Administrativas"
11179,X35,3,X353,"Victima de Erupcion Volcanica, en Areas de deporte y Atletismo"
11180,X35,4,X354,"Victima de Erupcion Volcanica, en Calles y Carreteras"
11181,X35,5,X355,"Victima de Erupcion Volcanica, en Comercio y Area de Servicios"
11182,X35,6,X356,"Victima de Erupcion Volcanica, en Area Industrial y de la Construccion"
11183,X35,7,X357,"Victima de Erupcion Volcanica, en Granja"
11184,X35,8,X358,"Victima de Erupcion Volcanica, en Otro Lugar Especificado"
11185,X35,9,X359,"Victima de Erupcion Volcanica, en Lugar no Especificado"
11186,X36,0,X360,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Vivienda"
11187,X36,1,X361,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Institucion Residencial"
11188,X36,2,X362,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Escuelas, otras Institu"
11189,X36,3,X363,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Areas de deporte y Atle"
11190,X36,4,X364,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Calles y Carreteras"
11191,X36,5,X365,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Comercio y Area de Serv"
11192,X36,6,X366,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Area Industrial y de la"
11193,X36,7,X367,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Granja"
11194,X36,8,X368,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Otro Lugar Especificado"
11195,X36,9,X369,"Victima de Avalancha, Derrumbe y otros Movimientos de Tierra, en Lugar no Especificado"
11196,X37,0,X370,"Victima de Tormenta Cataclismica, en Vivienda"
11197,X37,1,X371,"Victima de Tormenta Cataclismica, en Institucion Residencial"
11198,X37,2,X372,"Victima de Tormenta Cataclismica, en Escuelas, otras Instituciones y Areas Administrativ"
11199,X37,3,X373,"Victima de Tormenta Cataclismica, en Areas de deporte y Atletismo"
11200,X37,4,X374,"Victima de Tormenta Cataclismica, en Calles y Carreteras"
11201,X37,5,X375,"Victima de Tormenta Cataclismica, en Comercio y Area de Servicios"
11202,X37,6,X376,"Victima de Tormenta Cataclismica, en Area Industrial y de la Construccion"
11203,X37,7,X377,"Victima de Tormenta Cataclismica, en Granja"
11204,X37,8,X378,"Victima de Tormenta Cataclismica, en Otro Lugar Especificado"
11205,X37,9,X379,"Victima de Tormenta Cataclismica, en Lugar no Especificado"
11206,X38,0,X380,"Victima de Inundacion, en Vivienda"
11207,X38,1,X381,"Victima de Inundacion, en Institucion Residencial"
11208,X38,2,X382,"Victima de Inundacion, en Escuelas, otras Instituciones y Areas Administrativas Publicas"
11209,X38,3,X383,"Victima de Inundacion, en Areas de deporte y Atletismo"
11210,X38,4,X384,"Victima de Inundacion, en Calles y Carreteras"
11211,X38,5,X385,"Victima de Inundacion, en Comercio y Area de Servicios"
11212,X38,6,X386,"Victima de Inundacion, en Area Industrial y de la Construccion"
11213,X38,7,X387,"Victima de Inundacion, en Granja"
11214,X38,8,X388,"Victima de Inundacion, en Otro Lugar Especificado"
11215,X38,9,X389,"Victima de Inundacion, en Lugar no Especificado"
11216,X39,0,X390,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Vivienda"
11217,X39,1,X391,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Institucion Resi"
11218,X39,2,X392,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Escuelas, Otras"
11219,X39,3,X393,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Areas de deporte"
11220,X39,4,X394,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Calles y Carrete"
11221,X39,5,X395,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Comercio y Area"
11222,X39,6,X396,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Area Industrial"
11223,X39,7,X397,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Granja"
11224,X39,8,X398,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Otro Lugar Espec"
11225,X39,9,X399,"Exposicion a otras Fuerzas de la Naturaleza, y las no Especificadas, en Lugar no Especif"
11226,X40,0,X400,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11227,X40,1,X401,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11228,X40,2,X402,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11229,X40,3,X403,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11230,X40,4,X404,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11231,X40,5,X405,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11232,X40,6,X406,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11233,X40,7,X407,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11234,X40,8,X408,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11235,X40,9,X409,"Envenenamiento Accidental por, y Exposicion a Analgesicos no Narcoticos, Antipireticos y"
11236,X41,0,X410,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11237,X41,1,X411,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11238,X41,2,X412,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11239,X41,3,X413,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11240,X41,4,X414,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11241,X41,5,X415,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11242,X41,6,X416,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11243,X41,7,X417,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11244,X41,8,X418,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11245,X41,9,X419,"Envenenamiento Accidental por, y Exposicion a Drogas Antiepilepticas, Sedantes, Hipnotic"
11246,X42,0,X420,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11247,X42,1,X421,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11248,X42,2,X422,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11249,X42,3,X423,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11250,X42,4,X424,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11251,X42,5,X425,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11252,X42,6,X426,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11253,X42,7,X427,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11254,X42,8,X428,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11255,X42,9,X429,"Envenenamiento Accidental por, y Exposicion a Narcoticos y Psicodislepticos [Alucinogeno"
11256,X43,0,X430,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11257,X43,1,X431,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11258,X43,2,X432,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11259,X43,3,X433,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11260,X43,4,X434,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11261,X43,5,X435,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11262,X43,6,X436,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11263,X43,7,X437,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11264,X43,8,X438,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11265,X43,9,X439,"Envenenamiento Accidental por, y Exposicion a otras Drogas que actuan sobre el Sistema N"
11266,X44,0,X440,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11267,X44,1,X441,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11268,X44,2,X442,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11269,X44,3,X443,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11270,X44,4,X444,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11271,X44,5,X445,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11272,X44,6,X446,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11273,X44,7,X447,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11274,X44,8,X448,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11275,X44,9,X449,"Envenenamiento Accidental por, y Exposicion a otras Drogas, Medicamentos y Sustancias Bi"
11276,X45,0,X450,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Vivienda"
11277,X45,1,X451,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Institucion Residencial"
11278,X45,2,X452,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Escuelas, otras Instituciones"
11279,X45,3,X453,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Areas de deporte y Atletismo"
11280,X45,4,X454,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Calles y Carreteras"
11281,X45,5,X455,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Comercio y Area de Servicios"
11282,X45,6,X456,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Area Industrial y de la Const"
11283,X45,7,X457,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Granja"
11284,X45,8,X458,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Otro Lugar Especificado"
11285,X45,9,X459,"Envenenamiento Accidental por, y Exposicion al Alcohol, en Lugar no Especificado"
11286,X46,0,X460,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11287,X46,1,X461,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11288,X46,2,X462,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11289,X46,3,X463,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11290,X46,4,X464,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11291,X46,5,X465,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11292,X46,6,X466,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11293,X46,7,X467,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11294,X46,8,X468,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11295,X46,9,X469,"Envenenamiento Accidental por, y Exposicion a Disolventes Organicos e Hidrocarburos Halo"
11296,X47,0,X470,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Vivienda"
11297,X47,1,X471,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Institucion Resi"
11298,X47,2,X472,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Escuelas, Otras"
11299,X47,3,X473,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Areas de deporte"
11300,X47,4,X474,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Calles y Carrete"
11301,X47,5,X475,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Comercio y Area"
11302,X47,6,X476,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Area Industrial"
11303,X47,7,X477,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Granja"
11304,X47,8,X478,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Otro Lugar Espec"
11305,X47,9,X479,"Envenenamiento Accidental por, y Exposicion a otros Gases y Vapores, en Lugar no Especif"
11306,X48,0,X480,"Envenenamiento Accidental por, y Exposicion a Plaguicidas, en Vivienda"
11307,X48,1,X481,"Envenenamiento Accidental por, y Exposicion a Plaguicidas, en Institucion Residencial"
11308,X48,2,X482,"Envenenamiento Accidental por, y Exposicion a Plaguicidas, en Escuelas, otras Institucio"
11309,X48,3,X483,"Envenenamiento Accidental por, y Exposicion a Plaguicidas, en Areas de deporte y Atletis"
